"date","aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3"
"2023-06-01T11:00:00.000Z",2,205.28,0.11,0.76,84.4,0.9,0.5,0.73,0.64
"2023-06-01T12:00:00.000Z",2,205.28,0.2,1.35,88.69,1.71,0.5,0.76,0.56
"2023-06-01T13:00:00.000Z",2,206.95,0.33,1.8,92.98,2.35,0.56,0.82,0.45
"2023-06-01T14:00:00.000Z",2,206.95,0.18,1.02,92.98,1.65,0.5,0.71,0.49
"2023-06-01T15:00:00.000Z",2,201.94,0.1,0.59,87.98,0.87,0.5,0.64,0.56
"2023-06-01T16:00:00.000Z",2,196.93,0.1,0.65,85.12,0.44,0.5,0.61,0.77
"2023-06-01T17:00:00.000Z",2,196.93,0.09,0.73,87.26,0.29,0.5,0.61,0.95
"2023-06-01T18:00:00.000Z",2,198.6,0.06,0.74,90.12,0.24,0.5,0.62,1.08
"2023-06-01T19:00:00.000Z",2,201.94,0.03,0.72,90.12,0.22,0.5,0.64,1.16
"2023-06-01T20:00:00.000Z",2,201.94,0,0.72,85.12,0.25,0.5,0.67,1.28
"2023-06-01T21:00:00.000Z",2,205.28,0,0.74,80.11,0.28,0.5,0.69,1.46
"2023-06-01T22:00:00.000Z",2,208.62,0,0.69,75.82,0.29,0.5,0.67,1.55
"2023-06-01T23:00:00.000Z",2,203.61,0,0.58,72.24,0.31,0.5,0.65,1.6
"2023-06-02T00:00:00.000Z",2,200.27,0,0.49,69.38,0.31,0.5,0.65,1.61
"2023-06-02T01:00:00.000Z",2,200.27,0,0.45,67.23,0.32,0.5,0.66,1.6
"2023-06-02T02:00:00.000Z",2,201.94,0,0.46,65.09,0.31,0.5,0.68,1.71
"2023-06-02T03:00:00.000Z",2,201.94,0,0.55,64.37,0.33,0.5,0.73,1.84
"2023-06-02T04:00:00.000Z",2,203.61,0.02,0.86,62.94,0.51,0.5,0.79,1.87
"2023-06-02T05:00:00.000Z",2,201.94,0.13,1.35,61.51,0.87,0.5,0.86,1.84
"2023-06-02T06:00:00.000Z",2,201.94,0.35,1.78,62.23,1.13,0.5,0.88,1.73
"2023-06-02T07:00:00.000Z",2,200.27,0.23,0.96,70.1,0.71,0.5,0.71,0.97
"2023-06-02T08:00:00.000Z",2,198.6,0.16,0.61,72.96,0.54,0.5,0.66,0.79
"2023-06-02T09:00:00.000Z",2,198.6,0.19,0.66,75.82,0.7,0.5,0.69,0.74
"2023-06-02T10:00:00.000Z",2,198.6,0.38,1.24,80.11,1.46,0.5,0.73,0.6
"2023-06-02T11:00:00.000Z",2,201.94,0.54,1.8,87.26,2.35,0.62,0.88,0.44
"2023-06-02T12:00:00.000Z",2,201.94,0.5,1.8,94.41,2.65,0.87,1.14,0.31
"2023-06-02T13:00:00.000Z",2,201.94,0.58,2.16,97.27,3.19,1.15,1.43,0.25
"2023-06-02T14:00:00.000Z",2,198.6,0.68,2.63,98.71,3.87,1.6,1.94,0.24
"2023-06-02T15:00:00.000Z",2,196.93,0.46,1.99,98.71,2.92,1.42,1.72,0.23
"2023-06-02T16:00:00.000Z",2,198.6,0.41,1.99,94.41,2.29,0.96,1.27,0.2
"2023-06-02T17:00:00.000Z",2,198.6,0.4,2.31,89.41,2.18,0.75,1.09,0.26
"2023-06-02T18:00:00.000Z",2,196.93,0.32,2.68,82.97,2.12,0.59,0.94,0.24
"2023-06-02T19:00:00.000Z",2,198.6,0.17,3.38,78.68,2.21,0.51,0.87,0.21
"2023-06-02T20:00:00.000Z",2,196.93,0.02,4.03,77.25,2.47,0.64,1.05,0.22
"2023-06-02T21:00:00.000Z",2,195.26,0,4.46,79.39,2.8,0.95,1.45,0.21
"2023-06-02T22:00:00.000Z",2,196.93,0,4.63,78.68,2.59,1.19,1.8,0.33
"2023-06-02T23:00:00.000Z",2,195.26,0,4.71,75.1,2.24,1.43,2.17,0.62
"2023-06-03T00:00:00.000Z",2,195.26,0,4.33,71.53,1.85,1.64,2.53,0.99
"2023-06-03T01:00:00.000Z",2,193.6,0,4.11,68.66,1.59,1.81,2.83,1.35
"2023-06-03T02:00:00.000Z",2,193.6,0,4.28,65.8,1.49,1.98,3.15,1.49
"2023-06-03T03:00:00.000Z",2,193.6,0,4.58,62.23,1.43,2.16,3.47,1.6
"2023-06-03T04:00:00.000Z",1,191.93,0.04,4.97,56.51,1.31,2.3,3.74,1.69
"2023-06-03T05:00:00.000Z",1,190.26,0.28,5.06,51.5,1.28,2.42,3.97,1.71
"2023-06-03T06:00:00.000Z",1,190.26,0.74,4.76,50.78,1.36,2.55,4.21,1.69
"2023-06-03T07:00:00.000Z",2,193.6,0.85,3.86,64.37,1.85,2.77,4.68,1.01
"2023-06-03T08:00:00.000Z",2,193.6,1.03,3.6,67.95,2.26,3.03,5.07,0.82
"2023-06-03T09:00:00.000Z",2,193.6,2.04,5.65,67.23,4.53,3.55,5.71,0.61
"2023-06-03T10:00:00.000Z",2,195.26,3.91,10.11,67.95,8.58,4.61,6.68,0.29
"2023-06-03T11:00:00.000Z",2,195.26,3.8,10.8,73.67,8.82,5.62,7.32,0.17
"2023-06-03T12:00:00.000Z",2,190.26,1.37,5.18,86.55,4.83,5.37,6.65,0.26
"2023-06-03T13:00:00.000Z",2,191.93,0.32,1.78,98.71,2.26,4.36,6.16,0.32
"2023-06-03T14:00:00.000Z",3,193.6,0.25,1.52,104.43,1.97,3.58,6.07,0.21
"2023-06-03T15:00:00.000Z",3,195.26,0.25,1.59,105.86,2.06,3.27,6.13,0.12
"2023-06-03T16:00:00.000Z",3,195.26,0.33,1.88,105.86,2.29,3.33,6.72,0.12
"2023-06-03T17:00:00.000Z",3,196.93,0.34,2.46,104.43,2.47,3.52,7.46,0.15
"2023-06-03T18:00:00.000Z",3,200.27,0.27,3.08,103,2.53,3.61,7.78,0.19
"2023-06-03T19:00:00.000Z",2,201.94,0.14,3.68,98.71,2.44,3.57,7.4,0.29
"2023-06-03T20:00:00.000Z",2,203.61,0.02,4.37,94.41,2.44,3.56,7.13,0.38
"2023-06-03T21:00:00.000Z",2,201.94,0,4.63,88.69,2.47,3.64,7.14,0.46
"2023-06-03T22:00:00.000Z",2,196.93,0,4.8,80.11,2.06,3.84,7.59,0.79
"2023-06-03T23:00:00.000Z",2,193.6,0,5.14,69.38,1.65,4.12,8.34,1.38
"2023-06-04T00:00:00.000Z",2,188.59,0,5.44,61.51,1.49,4.41,9.16,2.41
"2023-06-04T01:00:00.000Z",1,183.58,0,5.57,53.64,1.3,5.07,10.12,3.77
"2023-06-04T02:00:00.000Z",1,175.24,0,5.27,41.13,0.81,5.47,10.53,3.83
"2023-06-04T03:00:00.000Z",1,168.56,0,4.54,33.62,0.67,5.8,10.55,2.85
"2023-06-04T04:00:00.000Z",1,170.23,0.08,3.64,39.34,0.83,5.71,9.73,2.01
"2023-06-04T05:00:00.000Z",1,175.24,0.33,2.91,40.41,0.58,4.02,6.92,2.15
"2023-06-04T06:00:00.000Z",1,181.91,0.52,2.21,43.63,0.44,2.76,4.47,2.66
"2023-06-04T07:00:00.000Z",2,191.93,0.22,0.89,62.94,0.42,0.97,1.48,1.44
"2023-06-04T08:00:00.000Z",2,193.6,0.13,0.55,70.81,0.36,0.5,0.73,1.12
"2023-06-04T09:00:00.000Z",2,195.26,0.1,0.41,75.1,0.31,0.5,0.67,1.01
"2023-06-04T10:00:00.000Z",2,195.26,0.09,0.37,77.25,0.27,0.5,0.65,0.93
"2023-06-04T11:00:00.000Z",2,195.26,0.22,0.79,78.68,0.74,0.5,0.68,0.92
"2023-06-04T12:00:00.000Z",2,196.93,0.81,2.68,82.25,2.8,0.7,0.94,0.78
"2023-06-04T13:00:00.000Z",2,198.6,2.32,7.45,85.12,7.57,1.65,2,0.59
"2023-06-04T14:00:00.000Z",2,200.27,1.93,6.85,89.41,6.32,1.82,2.17,0.44
"2023-06-04T15:00:00.000Z",2,201.94,0.94,4.03,94.41,3.46,1.36,1.63,0.34
"2023-06-04T16:00:00.000Z",2,201.94,0.8,4.07,94.41,3.16,1.28,1.53,0.34
"2023-06-04T17:00:00.000Z",2,201.94,0.78,4.88,90.84,3.31,1.52,1.83,0.4
"2023-06-04T18:00:00.000Z",2,198.6,0.59,5.44,82.97,3.19,1.89,2.43,0.47
"2023-06-04T19:00:00.000Z",2,193.6,0.27,5.83,77.96,2.92,2.82,4.02,0.55
"2023-06-04T20:00:00.000Z",2,191.93,0.03,6.43,79.39,2.89,4.12,6.24,0.59
"2023-06-04T21:00:00.000Z",2,195.26,0,6.43,81.54,2.77,4.87,7.62,0.63
"2023-06-04T22:00:00.000Z",2,198.6,0,6,83.68,2.53,5.1,8.13,0.63
"2023-06-04T23:00:00.000Z",2,200.27,0,5.18,85.12,2.24,5.32,8.55,0.56
"2023-06-05T00:00:00.000Z",2,201.94,0,5.06,83.68,2.18,5.55,9.02,0.44
"2023-06-05T01:00:00.000Z",2,203.61,0,5.65,82.25,2.35,5.48,9.03,0.32
"2023-06-05T02:00:00.000Z",2,205.28,0,6.43,80.82,2.8,4.99,8.5,0.29
"2023-06-05T03:00:00.000Z",2,203.61,0,7.54,78.68,3.43,5.71,9.83,0.18
"2023-06-05T04:00:00.000Z",2,198.6,0.1,8.57,75.1,3.61,7.45,12.4,0.17
"2023-06-05T05:00:00.000Z",2,198.6,0.47,8.48,68.66,3.49,7.07,11.89,0.24
"2023-06-05T06:00:00.000Z",2,200.27,0.96,7.88,64.37,3.46,5.62,9.83,0.26
"2023-06-05T07:00:00.000Z",2,200.27,1.12,5.83,65.8,2.8,4.31,7.84,0.25
"2023-06-05T08:00:00.000Z",2,200.27,1.17,4.37,67.95,2.35,3.83,7.02,0.25
"2023-06-05T09:00:00.000Z",2,196.93,1.08,3.38,70.81,2.12,3.9,7,0.27
"2023-06-05T10:00:00.000Z",2,195.26,0.81,2.48,74.39,1.94,4.31,7.26,0.27
"2023-06-05T11:00:00.000Z",2,191.93,0.59,1.93,77.25,1.91,4.86,7.57,0.26
"2023-06-05T12:00:00.000Z",2,190.26,0.52,1.91,85.83,2.12,5.28,8.36,0.27
"2023-06-05T13:00:00.000Z",3,195.26,0.45,1.97,103,2.44,5.54,9.66,0.27
"2023-06-05T14:00:00.000Z",3,196.93,0.34,1.67,111.58,2.29,4.98,9.18,0.2
"2023-06-05T15:00:00.000Z",3,195.26,0.31,1.61,108.72,2.15,4.15,7.93,0.15
"2023-06-05T16:00:00.000Z",3,191.93,0.32,1.86,105.86,2.18,3.73,7.4,0.15
"2023-06-05T17:00:00.000Z",3,190.26,0.3,2.18,103,2.21,3.49,7.17,0.15
"2023-06-05T18:00:00.000Z",3,190.26,0.24,2.61,101.57,2.21,3.32,6.9,0.16
"2023-06-05T19:00:00.000Z",2,188.59,0.12,3.08,97.27,2.15,3.15,6.53,0.19
"2023-06-05T20:00:00.000Z",2,188.59,0.02,3.86,94.41,2.29,3.13,6.45,0.2
"2023-06-05T21:00:00.000Z",2,186.92,0,4.41,89.41,2.5,3.06,6.39,0.21
"2023-06-05T22:00:00.000Z",2,185.25,0,4.88,85.12,2.71,2.94,6.45,0.2
"2023-06-05T23:00:00.000Z",2,185.25,0,5.4,80.11,2.92,2.84,6.59,0.21
"2023-06-06T00:00:00.000Z",2,186.92,0,5.83,75.82,3.16,2.79,6.79,0.21
"2023-06-06T01:00:00.000Z",2,186.92,0,6.6,69.38,2.95,2.82,6.97,0.42
"2023-06-06T02:00:00.000Z",2,186.92,0,7.63,62.94,2.92,2.84,7.2,0.72
"2023-06-06T03:00:00.000Z",2,186.92,0,9.08,60.08,3.46,2.96,7.62,1.14
"2023-06-06T04:00:00.000Z",1,188.59,0.13,10.97,57.22,4.11,3.25,8.21,1.76
"2023-06-06T05:00:00.000Z",1,186.92,0.5,11.82,50.07,3.7,3.47,8.68,1.99
"2023-06-06T06:00:00.000Z",1,181.91,0.75,10.97,42.2,2.77,3.72,9.02,2.09
"2023-06-06T07:00:00.000Z",2,186.92,0.55,6.25,66.52,2.92,3.55,8.93,0.74
"2023-06-06T08:00:00.000Z",2,186.92,0.78,4.24,72.96,2.5,3.77,9.01,0.77
"2023-06-06T09:00:00.000Z",2,186.92,1.03,3.94,76.53,3.07,4.41,9.85,0.83
"2023-06-06T10:00:00.000Z",2,186.92,1.16,3.81,79.39,3.4,5.24,11.14,1.01
"2023-06-06T11:00:00.000Z",2,188.59,1.09,3.77,82.25,3.37,5.95,12.7,1.06
"2023-06-06T12:00:00.000Z",2,188.59,1.02,3.68,87.26,3.49,6.23,13.67,0.94
"2023-06-06T13:00:00.000Z",2,188.59,0.98,3.73,91.55,3.73,6.18,13.61,0.73
"2023-06-06T14:00:00.000Z",2,188.59,0.81,3.38,95.84,3.55,6.19,13.35,0.55
"2023-06-06T15:00:00.000Z",3,188.59,0.68,3.21,100.14,3.49,6.53,13.87,0.39
"2023-06-06T16:00:00.000Z",3,188.59,0.65,3.64,104.43,3.76,6.94,14.9,0.31
"2023-06-06T17:00:00.000Z",3,188.59,0.56,4.11,105.86,3.76,7.21,15.52,0.36
"2023-06-06T18:00:00.000Z",3,188.59,0.4,4.63,104.43,3.64,7.17,15.41,0.43
"2023-06-06T19:00:00.000Z",3,186.92,0.18,5.1,100.14,3.31,7.1,15.17,0.6
"2023-06-06T20:00:00.000Z",2,186.92,0.03,6.17,92.98,3.16,7.25,15.31,0.72
"2023-06-06T21:00:00.000Z",2,188.59,0,7.2,87.98,3.31,7.61,15.6,0.8
"2023-06-06T22:00:00.000Z",2,188.59,0,7.2,83.68,3.01,8.2,15.87,0.9
"2023-06-06T23:00:00.000Z",2,186.92,0,5.83,76.53,2.12,8.81,16.2,1.17
"2023-06-07T00:00:00.000Z",2,183.58,0,5.36,65.8,1.27,9.34,16.41,1.54
"2023-06-07T01:00:00.000Z",1,180.24,0,5.57,51.5,0.83,9.74,16.06,1.93
"2023-06-07T02:00:00.000Z",1,171.9,0,5.1,37.55,0.61,9.91,15.4,2.06
"2023-06-07T03:00:00.000Z",1,163.56,0,4.16,29.68,0.56,9.27,14.48,1.95
"2023-06-07T04:00:00.000Z",1,160.22,0.1,3.08,28.97,0.52,6.92,10.99,1.74
"2023-06-07T05:00:00.000Z",1,161.89,0.36,2.44,30.76,0.49,4.9,7.48,1.96
"2023-06-07T06:00:00.000Z",1,166.89,0.68,2.46,36.48,0.64,3.95,5.85,2.56
"2023-06-07T07:00:00.000Z",2,178.58,0.41,1.76,62.23,1.27,3.93,6.12,1.9
"2023-06-07T08:00:00.000Z",2,180.24,0.34,1.39,70.81,1.31,4.33,6.84,1.8
"2023-06-07T09:00:00.000Z",2,178.58,0.24,1.04,78.68,1.18,4.75,7.58,1.47
"2023-06-07T10:00:00.000Z",2,180.24,0.28,1.21,87.98,1.65,5.24,8.29,0.95
"2023-06-07T11:00:00.000Z",3,181.91,0.39,1.76,100.14,2.44,5.57,8.58,0.63
"2023-06-07T12:00:00.000Z",3,183.58,0.45,2.16,113.01,2.86,5.74,8.69,0.44
"2023-06-07T13:00:00.000Z",3,183.58,0.5,2.55,118.73,3.28,6.86,10.21,0.31
"2023-06-07T14:00:00.000Z",3,185.25,0.5,2.78,120.16,3.64,8.98,13.12,0.22
"2023-06-07T15:00:00.000Z",3,186.92,0.5,3.17,121.59,3.93,10.94,15.55,0.19
"2023-06-07T16:00:00.000Z",3,188.59,0.5,3.64,121.59,3.93,11.6,16.42,0.23
"2023-06-07T17:00:00.000Z",3,188.59,0.43,3.86,120.16,3.64,11.49,16.49,0.28
"2023-06-07T18:00:00.000Z",3,188.59,0.3,4.16,117.3,3.4,11.21,16.42,0.34
"2023-06-07T19:00:00.000Z",3,186.92,0.15,4.46,113.01,3.07,11.17,16.49,0.42
"2023-06-07T20:00:00.000Z",3,188.59,0.02,5.01,110.15,3.04,11.52,17.03,0.42
"2023-06-07T21:00:00.000Z",3,190.26,0,5.57,107.29,3.1,12.07,17.61,0.38
"2023-06-07T22:00:00.000Z",3,191.93,0,6.34,101.57,3.13,12.58,18.02,0.35
"2023-06-07T23:00:00.000Z",2,191.93,0,7.2,95.84,3.19,12.93,18.21,0.34
"2023-06-08T00:00:00.000Z",2,191.93,0,7.88,89.41,3.37,13.03,18.28,0.33
"2023-06-08T01:00:00.000Z",2,186.92,0,7.97,77.25,2.59,13.86,19.11,0.7
"2023-06-08T02:00:00.000Z",2,183.58,0,7.71,65.09,2.12,16.11,21.33,1.41
"2023-06-08T03:00:00.000Z",2,178.58,0,7.63,57.22,2.03,18.3,23.53,3.23
"2023-06-08T04:00:00.000Z",2,171.9,0.16,7.28,46.49,1.64,19.75,24.9,6.27
"2023-06-08T05:00:00.000Z",2,163.56,0.85,5.14,29.33,0.87,18.22,22.97,6.52
"2023-06-08T06:00:00.000Z",2,165.22,1.84,4.54,26.46,0.8,13.11,16.81,5.57
"2023-06-08T07:00:00.000Z",2,186.92,0.35,1.63,67.23,0.84,4.23,5.53,1.74
"2023-06-08T08:00:00.000Z",2,193.6,0.14,0.64,70.81,0.31,1.54,2.06,1.44
"2023-06-08T09:00:00.000Z",2,196.93,0.1,0.41,73.67,0.22,0.76,1.06,1.06
"2023-06-08T10:00:00.000Z",2,195.26,0.08,0.34,77.25,0.24,0.6,0.86,0.86
"2023-06-08T11:00:00.000Z",2,191.93,0.08,0.33,80.11,0.26,0.66,0.94,0.79
"2023-06-08T12:00:00.000Z",2,190.26,0.08,0.35,81.54,0.26,0.65,0.93,0.78
"2023-06-08T13:00:00.000Z",2,190.26,0.13,0.55,80.82,0.28,0.68,0.98,1.17
"2023-06-08T14:00:00.000Z",2,191.93,0.19,0.85,80.11,0.34,0.82,1.18,1.74
"2023-06-08T15:00:00.000Z",2,193.6,0.24,1.16,80.11,0.38,0.84,1.23,2.03
"2023-06-08T16:00:00.000Z",2,196.93,0.27,1.44,80.11,0.5,0.78,1.15,2.03
"2023-06-08T17:00:00.000Z",2,200.27,0.22,1.48,80.11,0.51,0.71,1.05,2.06
"2023-06-08T18:00:00.000Z",2,203.61,0.14,1.44,79.39,0.46,0.68,0.99,2.15
"2023-06-08T19:00:00.000Z",2,206.95,0.05,1.36,77.96,0.42,0.69,0.99,2.41
"2023-06-08T20:00:00.000Z",2,203.61,0.01,1.41,73.67,0.5,0.76,1.1,2.72
"2023-06-08T21:00:00.000Z",2,200.27,0,1.48,70.81,0.57,0.82,1.19,2.91
"2023-06-08T22:00:00.000Z",2,200.27,0,1.46,70.1,0.57,0.85,1.2,2.88
"2023-06-08T23:00:00.000Z",2,201.94,0,1.32,67.95,0.6,1,1.36,2.75
"2023-06-09T00:00:00.000Z",2,193.6,0,1.25,62.94,0.74,1.52,2.01,2.41
"2023-06-09T01:00:00.000Z",2,195.26,0,1.18,70.1,0.89,2.25,2.92,1.71
"2023-06-09T02:00:00.000Z",2,208.62,0,1.31,75.1,1.01,2.12,2.73,1.58
"2023-06-09T03:00:00.000Z",2,220.3,0,1.35,73.67,0.91,1.14,1.56,1.55
"2023-06-09T04:00:00.000Z",2,223.64,0.02,1.25,72.96,0.72,0.56,0.84,1.52
"2023-06-09T05:00:00.000Z",2,223.64,0.08,1.25,70.81,0.71,0.5,0.72,1.44
"2023-06-09T06:00:00.000Z",2,216.96,0.2,1.34,67.95,0.82,0.5,0.71,1.33
"2023-06-09T07:00:00.000Z",2,210.29,0.27,1.17,68.66,0.87,0.5,0.7,1.12
"2023-06-09T08:00:00.000Z",2,201.94,0.24,0.93,70.81,0.84,0.5,0.71,1.01
"2023-06-09T09:00:00.000Z",2,198.6,0.19,0.72,73.67,0.78,0.5,0.71,0.9
"2023-06-09T10:00:00.000Z",2,195.26,0.15,0.58,75.82,0.7,0.5,0.73,0.82
"2023-06-09T11:00:00.000Z",2,196.93,0.14,0.54,77.96,0.66,0.5,0.75,0.82
"2023-06-09T12:00:00.000Z",2,200.27,0.14,0.57,80.11,0.66,0.5,0.76,0.86
"2023-06-09T13:00:00.000Z",2,200.27,0.2,0.8,79.39,0.69,0.55,0.83,1.25
"2023-06-09T14:00:00.000Z",2,198.6,0.26,1.06,78.68,0.69,0.62,0.92,1.6
"2023-06-09T15:00:00.000Z",2,198.6,0.3,1.32,77.25,0.67,0.63,0.92,1.66
"2023-06-09T16:00:00.000Z",2,196.93,0.35,1.65,75.1,0.66,0.61,0.9,1.8
"2023-06-09T17:00:00.000Z",2,195.26,0.34,1.91,72.24,0.69,0.58,0.89,2.03
"2023-06-09T18:00:00.000Z",2,195.26,0.24,2.01,69.38,0.75,0.53,0.86,2.22
"2023-06-09T19:00:00.000Z",2,193.6,0.12,2.08,67.23,0.77,0.5,0.84,2.44
"2023-06-09T20:00:00.000Z",2,193.6,0.02,2.21,65.09,0.81,0.5,0.85,2.88
"2023-06-09T21:00:00.000Z",2,193.6,0,2.31,62.23,0.81,0.5,0.86,3.32
"2023-06-09T22:00:00.000Z",2,190.26,0,2.18,60.08,0.73,0.5,0.86,3.32
"2023-06-09T23:00:00.000Z",1,188.59,0,1.95,57.94,0.65,0.5,0.85,3.07
"2023-06-10T00:00:00.000Z",1,186.92,0,1.71,57.94,0.63,0.55,0.87,2.75
"2023-06-10T01:00:00.000Z",2,188.59,0,1.48,60.08,0.55,0.57,0.84,2.47
"2023-06-10T02:00:00.000Z",2,190.26,0,1.33,60.8,0.48,0.5,0.71,2.5
"2023-06-10T03:00:00.000Z",2,190.26,0,1.27,60.8,0.44,0.5,0.69,2.63
"2023-06-10T04:00:00.000Z",2,191.93,0.01,1.21,60.8,0.43,0.5,0.7,2.69
"2023-06-10T05:00:00.000Z",2,191.93,0.07,1.22,60.8,0.45,0.5,0.71,2.5
"2023-06-10T06:00:00.000Z",2,191.93,0.18,1.22,61.51,0.51,0.5,0.73,2.15
"2023-06-10T07:00:00.000Z",2,191.93,0.23,0.95,62.94,0.56,0.5,0.74,1.6
"2023-06-10T08:00:00.000Z",2,190.26,0.23,0.85,64.37,0.63,0.5,0.77,1.52
"2023-06-10T09:00:00.000Z",2,188.59,0.19,0.69,67.23,0.6,0.5,0.76,1.42
"2023-06-10T10:00:00.000Z",2,190.26,0.12,0.45,72.96,0.45,0.5,0.69,1.01
"2023-06-10T11:00:00.000Z",2,193.6,0.09,0.37,81.54,0.38,0.5,0.66,0.73
"2023-06-10T12:00:00.000Z",2,195.26,0.14,0.6,87.98,0.66,0.5,0.64,0.59
"2023-06-10T13:00:00.000Z",2,195.26,0.53,2.06,90.12,2.12,0.73,0.93,0.62
"2023-06-10T14:00:00.000Z",2,195.26,1.06,4.11,89.41,3.99,1.18,1.46,0.69
"2023-06-10T15:00:00.000Z",2,195.26,1.37,5.65,89.41,5.13,1.39,1.69,0.67
"2023-06-10T16:00:00.000Z",2,198.6,2.1,9.77,85.12,8.11,1.63,1.97,1.57
"2023-06-10T17:00:00.000Z",2,201.94,2.12,13.19,87.26,10.49,1.71,2.06,2.63
"2023-06-10T18:00:00.000Z",2,203.61,1.54,15.25,87.98,11.32,1.57,1.92,3.39
"2023-06-10T19:00:00.000Z",2,205.28,0.77,17.31,83.68,11.44,1.64,2.04,5.38
"2023-06-10T20:00:00.000Z",2,198.6,0.14,15.94,61.51,7.87,2.45,3.02,9.25
"2023-06-10T21:00:00.000Z",1,193.6,0,8.65,42.56,2.18,1.87,2.39,8.99
"2023-06-10T22:00:00.000Z",2,196.93,0,2.14,66.52,0.68,0.87,1.15,3.77
"2023-06-10T23:00:00.000Z",2,191.93,0,1.59,66.52,0.57,0.97,1.22,3.01
"2023-06-11T00:00:00.000Z",2,186.92,0,1.44,62.94,0.51,1.07,1.3,2.72
"2023-06-11T01:00:00.000Z",2,183.58,0,1.29,61.51,0.47,1.2,1.43,2.41
"2023-06-11T02:00:00.000Z",2,183.58,0,1.22,60.8,0.47,1.39,1.62,2.31
"2023-06-11T03:00:00.000Z",2,185.25,0,1.19,60.08,0.46,1.55,1.79,2.31
"2023-06-11T04:00:00.000Z",1,185.25,0.04,1.65,59.37,0.73,1.7,1.99,2.12
"2023-06-11T05:00:00.000Z",1,188.59,0.49,5.1,59.37,2.29,2.4,2.99,1.41
"2023-06-11T06:00:00.000Z",2,191.93,1.05,6.08,65.8,3.07,2.93,4.07,0.69
"2023-06-11T07:00:00.000Z",2,193.6,1.13,4.93,71.53,2.98,2.79,4.17,0.44
"2023-06-11T08:00:00.000Z",2,193.6,0.96,3.6,76.53,2.62,2.71,3.86,0.55
"2023-06-11T09:00:00.000Z",2,193.6,0.74,2.7,82.97,2.47,2.6,3.45,0.52
"2023-06-11T10:00:00.000Z",2,191.93,0.68,2.48,87.98,2.74,2.62,3.32,0.38
"2023-06-11T11:00:00.000Z",2,190.26,0.69,2.57,92.98,3.1,2.84,3.49,0.27
"2023-06-11T12:00:00.000Z",2,188.59,0.73,2.83,97.27,3.46,3.24,3.92,0.2
"2023-06-11T13:00:00.000Z",3,186.92,0.71,2.91,101.57,3.67,3.68,4.41,0.17
"2023-06-11T14:00:00.000Z",3,185.25,0.62,2.78,104.43,3.31,3.69,4.34,0.19
"2023-06-11T15:00:00.000Z",3,185.25,0.61,2.91,104.43,3.04,3.36,3.87,0.21
"2023-06-11T16:00:00.000Z",3,185.25,0.76,4.03,101.57,3.52,3.25,3.68,0.34
"2023-06-11T17:00:00.000Z",2,186.92,0.82,5.4,98.71,3.93,3.14,3.54,0.49
"2023-06-11T18:00:00.000Z",2,186.92,0.66,6.6,92.98,4.05,3.03,3.39,0.62
"2023-06-11T19:00:00.000Z",2,185.25,0.38,7.97,82.25,3.73,3.02,3.4,1.22
"2023-06-11T20:00:00.000Z",2,185.25,0.08,9.42,71.53,3.22,3.17,3.61,1.79
"2023-06-11T21:00:00.000Z",2,185.25,0,9.42,62.94,2.53,3.45,3.95,2.31
"2023-06-11T22:00:00.000Z",1,185.25,0,8.65,56.51,1.7,3.84,4.38,2.69
"2023-06-11T23:00:00.000Z",1,185.25,0,8.57,52.21,1.51,4.28,4.87,2.98
"2023-06-12T00:00:00.000Z",1,183.58,0,9.08,46.49,1.55,4.65,5.29,3.1
"2023-06-12T01:00:00.000Z",1,183.58,0,10.62,43.27,2.12,4.87,5.51,2.75
"2023-06-12T02:00:00.000Z",1,185.25,0,12.85,43.63,3.22,5.08,5.69,2.5
"2023-06-12T03:00:00.000Z",1,188.59,0.01,15.08,47.21,4.59,5.48,6.08,2.53
"2023-06-12T04:00:00.000Z",1,188.59,0.43,16.28,50.07,5.42,6.02,6.66,2.85
"2023-06-12T05:00:00.000Z",1,186.92,1.72,15.25,48.64,5.13,5.77,6.47,2.75
"2023-06-12T06:00:00.000Z",1,186.92,3.38,13.88,47.21,5.25,6.07,6.85,2.34
"2023-06-12T07:00:00.000Z",2,190.26,2.21,9.68,73.67,5.66,5.65,6.44,0.8
"2023-06-12T08:00:00.000Z",2,188.59,1.54,6.17,83.68,4.23,5.46,6.3,0.54
"2023-06-12T09:00:00.000Z",2,188.59,1.19,4.46,87.98,3.43,5.46,6.3,0.43
"2023-06-12T10:00:00.000Z",2,188.59,0.95,3.64,91.55,2.92,5.4,6.17,0.34
"2023-06-12T11:00:00.000Z",2,190.26,0.85,3.34,97.27,2.92,5.34,6.03,0.27
"2023-06-12T12:00:00.000Z",3,190.26,0.61,2.68,104.43,2.77,4.99,5.62,0.25
"2023-06-12T13:00:00.000Z",3,191.93,0.51,2.42,108.72,2.71,4.42,5.03,0.25
"2023-06-12T14:00:00.000Z",3,191.93,0.52,2.55,107.29,2.71,3.79,4.32,0.24
"2023-06-12T15:00:00.000Z",3,193.6,0.55,2.78,101.57,2.65,3.42,3.83,0.25
"2023-06-12T16:00:00.000Z",2,193.6,0.63,3.94,97.27,3.1,3.58,3.98,0.35
"2023-06-12T17:00:00.000Z",2,191.93,0.64,5.14,90.84,3.43,3.65,4.04,0.48
