aspect,datamask,first_b30,first_b40,first_b50,first_b70,gain,last_b30,last_b40,last_b50,last_b70,loss,lossyear,slope,treecover2000
352.8350524902344,1.0,15.0,54.0,41.0,18.0,1.0,22.0,92.0,76.0,35.0,1.0,3.0,7.436286449432373,59.0
0.0,1.0,20.0,61.0,41.0,19.0,0.0,22.0,100.0,78.0,35.0,1.0,3.0,9.195145606994629,75.0
303.56982421875,1.0,10.0,81.0,65.0,28.0,0.0,30.0,84.0,81.0,43.0,1.0,3.0,9.962428092956543,71.0
180.0,1.0,19.0,57.0,53.0,27.0,0.0,20.0,86.0,71.0,33.0,1.0,3.0,1.8543341159820557,47.0
218.76101684570312,1.0,16.0,107.0,86.0,35.0,0.0,19.0,73.0,69.0,31.0,1.0,3.0,5.92603063583374,58.0
231.49351501464844,1.0,20.0,66.0,58.0,26.0,0.0,26.0,84.0,83.0,42.0,1.0,3.0,5.937447547912598,43.0
198.531982421875,1.0,32.0,66.0,74.0,43.0,0.0,35.0,67.0,87.0,53.0,1.0,3.0,2.932082414627075,12.0
326.08795166015625,1.0,20.0,91.0,74.0,33.0,0.0,28.0,80.0,77.0,39.0,1.0,3.0,3.348982572555542,45.0
134.86407470703125,1.0,11.0,75.0,59.0,25.0,0.0,24.0,82.0,74.0,37.0,1.0,3.0,2.627742290496826,87.0
11.357294082641602,1.0,19.0,80.0,66.0,30.0,0.0,19.0,90.0,73.0,32.0,1.0,3.0,4.719376087188721,69.0
206.68630981445312,1.0,18.0,83.0,69.0,30.0,0.0,26.0,89.0,79.0,38.0,1.0,3.0,10.269275665283203,52.0
161.4261474609375,1.0,21.0,78.0,67.0,32.0,0.0,35.0,72.0,92.0,60.0,1.0,3.0,2.932800531387329,39.0
305.4073486328125,1.0,19.0,82.0,65.0,29.0,0.0,20.0,81.0,65.0,28.0,1.0,3.0,7.952619552612305,62.0
45.230472564697266,1.0,23.0,86.0,77.0,36.0,0.0,26.0,81.0,79.0,40.0,1.0,3.0,2.632103681564331,28.0
134.87535095214844,1.0,15.0,88.0,76.0,32.0,0.0,47.0,70.0,75.0,48.0,1.0,3.0,3.937390089035034,62.0
288.3523864746094,1.0,16.0,87.0,68.0,27.0,0.0,20.0,82.0,63.0,27.0,1.0,3.0,11.620869636535645,71.0
45.275997161865234,1.0,25.0,72.0,74.0,39.0,0.0,30.0,67.0,73.0,44.0,1.0,3.0,1.3178021907806396,20.0
278.0947570800781,1.0,10.0,84.0,67.0,28.0,0.0,21.0,83.0,69.0,31.0,1.0,3.0,6.558013439178467,71.0
200.12461853027344,1.0,12.0,87.0,64.0,24.0,0.0,21.0,88.0,75.0,33.0,1.0,3.0,10.738273620605469,71.0
63.55144119262695,1.0,14.0,72.0,52.0,22.0,0.0,24.0,78.0,74.0,35.0,1.0,3.0,4.157497406005859,78.0
120.8519515991211,1.0,25.0,84.0,81.0,38.0,0.0,28.0,91.0,89.0,45.0,1.0,3.0,5.409679412841797,22.0
198.52308654785156,1.0,18.0,87.0,66.0,28.0,0.0,27.0,89.0,71.0,34.0,1.0,3.0,2.9319303035736084,52.0
201.93983459472656,1.0,24.0,58.0,52.0,29.0,0.0,20.0,79.0,66.0,32.0,1.0,3.0,9.899380683898926,28.0
270.0,1.0,18.0,55.0,50.0,26.0,0.0,25.0,90.0,83.0,40.0,1.0,3.0,0.9325856566429138,54.0
270.0,1.0,19.0,89.0,73.0,33.0,0.0,21.0,79.0,70.0,33.0,1.0,3.0,1.8645516633987427,47.0
206.72760009765625,1.0,17.0,84.0,62.0,29.0,0.0,19.0,86.0,66.0,30.0,1.0,3.0,4.146520137786865,55.0
347.3990173339844,1.0,12.0,49.0,39.0,17.0,0.0,20.0,85.0,72.0,33.0,1.0,3.0,8.490739822387695,75.0
314.8225402832031,1.0,17.0,82.0,67.0,29.0,0.0,23.0,83.0,70.0,33.0,1.0,3.0,7.845111846923828,59.0
314.7200012207031,1.0,21.0,74.0,56.0,25.0,0.0,38.0,70.0,82.0,56.0,1.0,3.0,2.6343963146209717,68.0
270.0,1.0,12.0,89.0,67.0,26.0,0.0,22.0,88.0,73.0,32.0,1.0,3.0,0.9317430257797241,78.0
225.20907592773438,1.0,20.0,97.0,77.0,36.0,0.0,27.0,78.0,76.0,42.0,1.0,3.0,2.631115198135376,37.0
45.23627471923828,1.0,26.0,63.0,64.0,38.0,0.0,26.0,67.0,78.0,42.0,1.0,3.0,1.3168809413909912,37.0
134.82293701171875,1.0,13.0,84.0,70.0,31.0,0.0,21.0,84.0,72.0,33.0,1.0,3.0,1.3155113458633423,55.0
225.3035125732422,1.0,18.0,72.0,60.0,31.0,0.0,25.0,55.0,68.0,43.0,1.0,3.0,6.564495086669922,48.0
194.0894317626953,1.0,15.0,64.0,49.0,21.0,0.0,29.0,73.0,64.0,33.0,1.0,3.0,3.8193650245666504,54.0
243.57659912109375,1.0,14.0,73.0,59.0,26.0,0.0,20.0,76.0,63.0,29.0,1.0,3.0,18.1280574798584,60.0
270.0,1.0,13.0,80.0,61.0,25.0,0.0,18.0,87.0,64.0,27.0,1.0,3.0,4.661871910095215,60.0
26.74109649658203,1.0,11.0,86.0,58.0,20.0,0.0,20.0,75.0,69.0,32.0,1.0,3.0,14.239347457885742,100.0
213.8480682373047,1.0,15.0,65.0,51.0,22.0,0.0,21.0,86.0,76.0,34.0,1.0,3.0,3.346477746963501,82.0
260.606689453125,1.0,16.0,76.0,66.0,23.0,0.0,21.0,84.0,66.0,29.0,1.0,3.0,11.219907760620117,54.0
314.7227783203125,1.0,18.0,73.0,67.0,33.0,0.0,27.0,86.0,72.0,39.0,1.0,3.0,3.9479291439056396,47.0
263.1893310546875,1.0,18.0,75.0,64.0,29.0,1.0,23.0,82.0,67.0,31.0,1.0,3.0,22.269573211669922,54.0
314.8457946777344,1.0,14.0,92.0,69.0,30.0,0.0,22.0,87.0,75.0,35.0,1.0,3.0,1.3149840831756592,62.0
84.83507537841797,1.0,12.0,84.0,69.0,30.0,0.0,21.0,82.0,74.0,34.0,1.0,3.0,10.193888664245605,71.0
116.28515625,1.0,28.0,69.0,73.0,44.0,0.0,40.0,67.0,89.0,62.0,1.0,3.0,2.0934884548187256,20.0
0.0,1.0,13.0,79.0,54.0,25.0,0.0,79.0,70.0,104.0,76.0,1.0,3.0,5.547544956207275,71.0
306.75006103515625,1.0,22.0,86.0,69.0,29.0,0.0,25.0,88.0,77.0,36.0,1.0,3.0,4.640261173248291,55.0
103.94046020507812,1.0,16.0,73.0,50.0,18.0,0.0,22.0,88.0,72.0,33.0,1.0,3.0,3.844113826751709,59.0
218.92391967773438,1.0,25.0,71.0,70.0,36.0,0.0,34.0,70.0,81.0,51.0,1.0,3.0,5.939517021179199,24.0
158.0867156982422,1.0,23.0,76.0,56.0,26.0,0.0,21.0,79.0,65.0,31.0,1.0,3.0,4.985980987548828,40.0
0.0,1.0,13.0,75.0,56.0,25.0,0.0,20.0,91.0,73.0,33.0,1.0,3.0,7.3788604736328125,71.0
114.36015319824219,1.0,23.0,72.0,65.0,31.0,0.0,21.0,98.0,79.0,35.0,1.0,3.0,11.102042198181152,59.0
314.86907958984375,1.0,19.0,87.0,78.0,36.0,0.0,33.0,76.0,95.0,58.0,1.0,3.0,3.9378206729888916,47.0
270.0,1.0,26.0,74.0,76.0,41.0,0.0,31.0,66.0,77.0,50.0,1.0,3.0,0.9371099472045898,20.0
333.2854309082031,1.0,24.0,71.0,69.0,35.0,0.0,31.0,66.0,81.0,51.0,1.0,3.0,4.1460466384887695,29.0
123.51927947998047,1.0,18.0,80.0,61.0,28.0,0.0,24.0,89.0,76.0,36.0,1.0,3.0,3.3553099632263184,55.0
296.3765563964844,1.0,24.0,78.0,73.0,36.0,0.0,36.0,76.0,96.0,60.0,1.0,3.0,2.0867562294006348,36.0
74.14759826660156,1.0,17.0,81.0,66.0,31.0,0.0,22.0,87.0,80.0,37.0,1.0,3.0,6.759288787841797,52.0
120.768798828125,1.0,16.0,76.0,68.0,30.0,0.0,39.0,73.0,88.0,55.0,1.0,3.0,5.422780990600586,54.0
134.76976013183594,1.0,25.0,71.0,75.0,36.0,0.0,46.0,73.0,107.0,76.0,1.0,3.0,1.3167412281036377,27.0
213.9075469970703,1.0,20.0,77.0,63.0,27.0,0.0,33.0,75.0,92.0,55.0,1.0,3.0,3.3488056659698486,43.0
111.7114028930664,1.0,17.0,74.0,64.0,29.0,0.0,20.0,89.0,68.0,29.0,1.0,3.0,9.928205490112305,54.0
144.28285217285156,1.0,19.0,76.0,55.0,24.0,0.0,18.0,86.0,64.0,27.0,1.0,3.0,7.945188045501709,59.0
270.0,1.0,7.0,86.0,51.0,12.0,0.0,23.0,86.0,77.0,40.0,1.0,3.0,2.7987356185913086,97.0
225.13809204101562,1.0,14.0,82.0,64.0,28.0,0.0,27.0,86.0,76.0,37.0,1.0,3.0,3.93831467628479,55.0
326.1978759765625,1.0,23.0,73.0,82.0,44.0,0.0,22.0,82.0,77.0,37.0,1.0,3.0,3.3446836471557617,48.0
229.52859497070312,1.0,12.0,78.0,67.0,30.0,0.0,22.0,89.0,74.0,33.0,1.0,3.0,8.510594367980957,67.0
80.57339477539062,1.0,17.0,82.0,71.0,31.0,0.0,25.0,78.0,81.0,39.0,1.0,3.0,5.64455509185791,52.0
90.0,1.0,19.0,73.0,55.0,26.0,0.0,22.0,88.0,80.0,40.0,1.0,3.0,0.9341341853141785,75.0
262.9246826171875,1.0,17.0,81.0,61.0,27.0,0.0,23.0,94.0,74.0,33.0,1.0,3.0,7.487032413482666,55.0
180.0,1.0,35.0,80.0,80.0,42.0,0.0,39.0,60.0,81.0,58.0,1.0,3.0,1.8543341159820557,12.0
225.1417694091797,1.0,36.0,67.0,73.0,46.0,0.0,72.0,68.0,119.0,107.0,1.0,3.0,2.6280109882354736,12.0
90.0,1.0,25.0,67.0,73.0,37.0,0.0,29.0,73.0,86.0,49.0,1.0,3.0,5.5801801681518555,24.0
225.24745178222656,1.0,25.0,73.0,74.0,39.0,0.0,48.0,78.0,105.0,81.0,1.0,3.0,1.3171401023864746,20.0
90.0,1.0,26.0,70.0,69.0,36.0,0.0,41.0,73.0,89.0,59.0,1.0,3.0,0.9363308548927307,27.0
225.26907348632812,1.0,21.0,76.0,72.0,36.0,0.0,28.0,81.0,76.0,40.0,1.0,3.0,1.3176413774490356,37.0
170.4906005859375,1.0,19.0,66.0,54.0,24.0,0.0,22.0,87.0,75.0,33.0,1.0,3.0,5.6243462562561035,52.0
206.7577667236328,1.0,25.0,76.0,72.0,40.0,0.0,27.0,76.0,84.0,44.0,1.0,3.0,6.207907676696777,28.0
320.00738525390625,1.0,6.0,72.0,43.0,10.0,0.0,20.0,83.0,66.0,30.0,1.0,3.0,7.225192070007324,97.0
0.0,1.0,31.0,72.0,80.0,45.0,0.0,44.0,84.0,94.0,58.0,1.0,3.0,1.8543341159820557,16.0
26.674457550048828,1.0,11.0,81.0,64.0,26.0,0.0,19.0,85.0,65.0,28.0,1.0,3.0,2.0750107765197754,72.0
180.0,1.0,39.0,76.0,81.0,52.0,0.0,33.0,75.0,76.0,51.0,1.0,3.0,0.9274099469184875,8.0
258.7587585449219,1.0,13.0,89.0,70.0,31.0,0.0,21.0,84.0,73.0,36.0,1.0,3.0,13.98871898651123,55.0
279.41168212890625,1.0,16.0,87.0,85.0,41.0,0.0,26.0,85.0,87.0,43.0,1.0,3.0,5.653372764587402,48.0
23.27665138244629,1.0,19.0,89.0,70.0,31.0,0.0,22.0,86.0,73.0,33.0,1.0,3.0,7.032169342041016,55.0
180.0,1.0,11.0,77.0,52.0,17.0,0.0,22.0,82.0,73.0,38.0,1.0,3.0,0.9274099469184875,100.0
141.22813415527344,1.0,14.0,61.0,55.0,25.0,0.0,29.0,104.0,92.0,45.0,1.0,3.0,5.926926136016846,59.0
168.62615966796875,1.0,13.0,63.0,51.0,21.0,0.0,21.0,86.0,77.0,38.0,1.0,3.0,4.719648838043213,89.0
180.0,1.0,19.0,82.0,68.0,32.0,0.0,37.0,79.0,101.0,60.0,1.0,3.0,9.195145606994629,47.0
40.2278938293457,1.0,16.0,82.0,65.0,28.0,0.0,21.0,92.0,69.0,29.0,1.0,3.0,21.941978454589844,56.0
180.0,1.0,27.0,75.0,80.0,47.0,0.0,33.0,66.0,89.0,56.0,1.0,3.0,0.9274099469184875,24.0
0.0,1.0,13.0,76.0,60.0,25.0,1.0,24.0,71.0,79.0,41.0,1.0,3.0,6.464860916137695,71.0
250.44432067871094,1.0,17.0,72.0,65.0,31.0,0.0,21.0,94.0,73.0,35.0,1.0,3.0,13.59367847442627,48.0
26.6762752532959,1.0,17.0,83.0,63.0,29.0,0.0,22.0,84.0,78.0,37.0,1.0,3.0,2.0750439167022705,54.0
296.4613342285156,1.0,13.0,82.0,64.0,26.0,0.0,24.0,82.0,79.0,38.0,1.0,3.0,6.219869613647461,60.0
225.19528198242188,1.0,33.0,87.0,74.0,41.0,0.0,64.0,61.0,102.0,86.0,1.0,3.0,1.3159325122833252,16.0
270.0,1.0,28.0,73.0,75.0,39.0,0.0,36.0,60.0,76.0,52.0,1.0,4.0,3.753976345062256,16.0
116.46829986572266,1.0,11.0,71.0,57.0,23.0,0.0,27.0,89.0,81.0,38.0,1.0,4.0,12.293588638305664,90.0
71.63248443603516,1.0,18.0,86.0,73.0,32.0,1.0,32.0,90.0,93.0,48.0,1.0,4.0,2.940793037414551,49.0
225.10348510742188,1.0,18.0,81.0,62.0,27.0,0.0,24.0,82.0,76.0,36.0,1.0,4.0,5.241511344909668,52.0
147.76351928710938,1.0,17.0,76.0,56.0,27.0,0.0,21.0,83.0,69.0,33.0,1.0,4.0,8.704524993896484,57.0
81.90631103515625,1.0,10.0,70.0,56.0,25.0,0.0,23.0,89.0,83.0,38.0,1.0,4.0,6.558860778808594,90.0
161.39926147460938,1.0,21.0,74.0,67.0,31.0,0.0,20.0,80.0,64.0,29.0,1.0,4.0,2.933262586593628,40.0
205.2949981689453,1.0,13.0,65.0,55.0,24.0,1.0,22.0,90.0,78.0,35.0,1.0,4.0,16.928974151611328,70.0
206.78582763671875,1.0,17.0,62.0,61.0,31.0,0.0,20.0,81.0,62.0,27.0,1.0,4.0,4.148637771606445,48.0
258.7413330078125,1.0,16.0,69.0,57.0,26.0,0.0,26.0,90.0,83.0,41.0,1.0,4.0,4.739711761474609,56.0
233.25926208496094,1.0,16.0,82.0,67.0,28.0,0.0,25.0,85.0,81.0,40.0,1.0,4.0,4.641268253326416,64.0
63.52485656738281,1.0,22.0,85.0,81.0,36.0,0.0,21.0,84.0,73.0,33.0,1.0,4.0,18.097318649291992,71.0
333.3343505859375,1.0,12.0,85.0,63.0,27.0,0.0,19.0,78.0,66.0,29.0,1.0,4.0,6.2029266357421875,78.0
230.80764770507812,1.0,20.0,73.0,60.0,27.0,0.0,20.0,85.0,63.0,27.0,1.0,4.0,12.982640266418457,67.0
79.73837280273438,1.0,16.0,69.0,65.0,32.0,0.0,26.0,81.0,81.0,36.0,1.0,4.0,10.300447463989258,51.0
236.53485107421875,1.0,29.0,72.0,82.0,49.0,0.0,48.0,78.0,112.0,83.0,1.0,4.0,3.3600926399230957,16.0
0.0,1.0,15.0,76.0,65.0,28.0,0.0,23.0,81.0,74.0,36.0,1.0,4.0,1.8543341159820557,60.0
45.14408493041992,1.0,19.0,79.0,68.0,30.0,0.0,37.0,89.0,80.0,38.0,1.0,4.0,1.3147504329681396,54.0
7.671048164367676,1.0,19.0,77.0,60.0,29.0,0.0,16.0,79.0,53.0,20.0,1.0,4.0,13.76679801940918,54.0
336.6846618652344,1.0,17.0,87.0,68.0,30.0,0.0,19.0,89.0,69.0,30.0,1.0,4.0,7.034193992614746,68.0
140.07681274414062,1.0,10.0,89.0,67.0,27.0,0.0,27.0,85.0,82.0,40.0,1.0,4.0,14.213783264160156,75.0
99.39257049560547,1.0,19.0,72.0,70.0,33.0,0.0,36.0,79.0,91.0,57.0,1.0,4.0,5.6646952629089355,47.0
126.76618194580078,1.0,17.0,73.0,74.0,34.0,0.0,41.0,74.0,88.0,53.0,1.0,4.0,4.638521671295166,58.0
40.02935791015625,1.0,13.0,78.0,59.0,24.0,0.0,28.0,72.0,85.0,49.0,1.0,4.0,7.229040622711182,71.0
296.2440490722656,1.0,33.0,76.0,81.0,48.0,0.0,41.0,64.0,86.0,64.0,1.0,4.0,4.187464714050293,13.0
56.45164489746094,1.0,18.0,80.0,60.0,27.0,0.0,22.0,90.0,71.0,33.0,1.0,4.0,3.3527474403381348,60.0
270.0,1.0,14.0,76.0,55.0,22.0,0.0,20.0,78.0,67.0,31.0,1.0,4.0,2.7904534339904785,69.0
0.0,1.0,41.0,71.0,93.0,61.0,0.0,51.0,64.0,99.0,76.0,1.0,4.0,0.0,6.0
333.14166259765625,1.0,31.0,70.0,84.0,48.0,0.0,39.0,74.0,90.0,60.0,1.0,4.0,2.078369617462158,13.0
0.0,1.0,17.0,74.0,62.0,29.0,0.0,32.0,76.0,86.0,52.0,1.0,4.0,2.7802884578704834,54.0
45.352664947509766,1.0,20.0,79.0,61.0,26.0,0.0,31.0,63.0,66.0,44.0,1.0,4.0,3.953171968460083,43.0
90.0,1.0,15.0,66.0,60.0,27.0,0.0,22.0,95.0,74.0,32.0,1.0,4.0,5.570991039276123,68.0
141.15843200683594,1.0,13.0,89.0,73.0,30.0,0.0,22.0,83.0,75.0,37.0,1.0,4.0,5.9326863288879395,60.0
110.46414184570312,1.0,17.0,73.0,63.0,29.0,0.0,23.0,82.0,79.0,37.0,1.0,4.0,7.907937526702881,55.0
296.46942138671875,1.0,13.0,64.0,50.0,23.0,0.0,22.0,78.0,72.0,34.0,1.0,4.0,21.776729583740234,89.0
56.417335510253906,1.0,18.0,81.0,79.0,37.0,0.0,28.0,79.0,86.0,43.0,1.0,4.0,3.3497300148010254,44.0
180.0,1.0,31.0,66.0,79.0,48.0,0.0,39.0,76.0,87.0,56.0,1.0,4.0,2.7802884578704834,12.0
90.0,1.0,11.0,79.0,66.0,27.0,0.0,26.0,90.0,85.0,41.0,1.0,4.0,1.8616735935211182,72.0
180.0,1.0,16.0,92.0,74.0,33.0,0.0,44.0,73.0,85.0,56.0,1.0,4.0,2.7802884578704834,52.0
278.7060852050781,1.0,21.0,83.0,63.0,26.0,0.0,18.0,82.0,65.0,28.0,1.0,4.0,12.073055267333984,55.0
339.35601806640625,1.0,13.0,69.0,57.0,27.0,0.0,22.0,82.0,68.0,31.0,1.0,4.0,15.470831871032715,62.0
320.57318115234375,1.0,18.0,65.0,54.0,24.0,0.0,23.0,86.0,77.0,36.0,1.0,4.0,12.981303215026855,82.0
26.7800235748291,1.0,24.0,71.0,72.0,37.0,0.0,40.0,69.0,92.0,65.0,1.0,4.0,4.148426532745361,28.0
180.0,1.0,21.0,60.0,58.0,31.0,0.0,39.0,75.0,90.0,60.0,1.0,4.0,1.8543341159820557,39.0
45.449737548828125,1.0,32.0,69.0,74.0,47.0,0.0,41.0,62.0,80.0,58.0,1.0,4.0,3.9599480628967285,12.0
158.12159729003906,1.0,18.0,80.0,66.0,33.0,0.0,23.0,92.0,83.0,38.0,1.0,4.0,14.6633939743042,62.0
236.4376983642578,1.0,21.0,71.0,63.0,29.0,0.0,24.0,78.0,74.0,35.0,1.0,4.0,3.351519823074341,49.0
148.8531036376953,1.0,16.0,79.0,67.0,31.0,0.0,23.0,85.0,76.0,37.0,1.0,4.0,5.402506351470947,52.0
118.0301742553711,1.0,17.0,85.0,63.0,27.0,0.0,23.0,110.0,88.0,42.0,1.0,4.0,27.32543182373047,58.0
90.0,1.0,20.0,73.0,75.0,36.0,0.0,23.0,75.0,77.0,37.0,1.0,4.0,1.8611723184585571,48.0
170.49937438964844,1.0,17.0,84.0,72.0,30.0,0.0,20.0,88.0,71.0,31.0,1.0,4.0,5.624203205108643,67.0
90.0,1.0,18.0,72.0,62.0,27.0,0.0,55.0,70.0,108.0,86.0,1.0,4.0,0.9312394261360168,49.0
345.9143981933594,1.0,15.0,71.0,56.0,21.0,0.0,20.0,81.0,63.0,28.0,1.0,4.0,3.8193013668060303,69.0
0.0,1.0,31.0,77.0,80.0,46.0,0.0,39.0,59.0,76.0,57.0,1.0,4.0,0.9274099469184875,16.0
333.3300476074219,1.0,15.0,93.0,71.0,30.0,0.0,29.0,92.0,90.0,45.0,1.0,4.0,10.267834663391113,56.0
296.2722473144531,1.0,26.0,70.0,71.0,39.0,0.0,34.0,74.0,75.0,46.0,1.0,4.0,2.094442367553711,20.0
180.0,1.0,26.0,73.0,64.0,34.0,0.0,33.0,63.0,79.0,57.0,1.0,4.0,0.9274099469184875,37.0
18.543909072875977,1.0,24.0,78.0,58.0,26.0,0.0,20.0,80.0,64.0,29.0,1.0,4.0,8.736210823059082,69.0
347.35662841796875,1.0,16.0,74.0,64.0,30.0,0.0,26.0,78.0,75.0,40.0,1.0,4.0,8.49212646484375,47.0
213.9185333251953,1.0,11.0,57.0,52.0,22.0,0.0,21.0,89.0,70.0,31.0,1.0,4.0,3.349236011505127,90.0
142.9727020263672,1.0,15.0,95.0,75.0,33.0,0.0,23.0,92.0,80.0,37.0,1.0,4.0,4.636897087097168,55.0
18.603858947753906,1.0,18.0,81.0,57.0,25.0,0.0,14.0,83.0,55.0,21.0,1.0,4.0,5.8513360023498535,56.0
45.1880989074707,1.0,22.0,78.0,75.0,36.0,0.0,32.0,87.0,84.0,44.0,1.0,4.0,2.6301465034484863,29.0
41.30406188964844,1.0,17.0,75.0,83.0,40.0,1.0,22.0,78.0,78.0,35.0,1.0,4.0,9.781068801879883,48.0
0.0,1.0,16.0,55.0,49.0,23.0,0.0,27.0,73.0,81.0,44.0,1.0,4.0,9.195145606994629,69.0
206.7523651123047,1.0,27.0,72.0,68.0,37.0,0.0,32.0,70.0,85.0,49.0,1.0,4.0,2.076430082321167,24.0
180.0,1.0,17.0,78.0,68.0,30.0,1.0,20.0,93.0,74.0,33.0,1.0,4.0,22.82535171508789,57.0
225.12838745117188,1.0,16.0,76.0,61.0,27.0,0.0,27.0,77.0,79.0,38.0,1.0,4.0,2.6273951530456543,56.0
225.12950134277344,1.0,20.0,84.0,71.0,29.0,0.0,28.0,81.0,86.0,44.0,1.0,4.0,1.3144145011901855,58.0
71.64695739746094,1.0,14.0,82.0,67.0,30.0,0.0,28.0,89.0,91.0,48.0,1.0,4.0,5.870607376098633,60.0
196.03228759765625,1.0,19.0,62.0,53.0,26.0,0.0,22.0,82.0,71.0,34.0,1.0,4.0,6.7241291999816895,54.0
0.0,1.0,25.0,78.0,84.0,43.0,0.0,36.0,73.0,100.0,60.0,1.0,4.0,0.9274099469184875,21.0
51.53609848022461,1.0,18.0,75.0,52.0,21.0,0.0,21.0,91.0,69.0,31.0,1.0,4.0,5.942961692810059,62.0
81.90062713623047,1.0,19.0,75.0,61.0,27.0,1.0,19.0,84.0,69.0,31.0,1.0,4.0,6.554324150085449,55.0
216.994140625,1.0,14.0,76.0,63.0,27.0,0.0,20.0,90.0,69.0,30.0,1.0,4.0,4.634883403778076,57.0
270.0,1.0,23.0,69.0,67.0,36.0,0.0,22.0,86.0,73.0,34.0,1.0,4.0,4.644272804260254,40.0
309.6148986816406,1.0,15.0,83.0,54.0,17.0,0.0,18.0,90.0,64.0,29.0,1.0,4.0,7.234327793121338,71.0
0.0,1.0,12.0,69.0,50.0,21.0,0.0,27.0,85.0,91.0,49.0,1.0,4.0,14.520768165588379,93.0
38.87276840209961,1.0,17.0,79.0,64.0,27.0,0.0,55.0,76.0,104.0,74.0,1.0,4.0,5.9352707862854,55.0
206.68807983398438,1.0,20.0,73.0,63.0,29.0,0.0,28.0,77.0,87.0,46.0,1.0,4.0,2.075258493423462,57.0
63.53859329223633,1.0,16.0,89.0,68.0,29.0,0.0,24.0,91.0,82.0,39.0,1.0,4.0,6.219851493835449,54.0
90.0,1.0,21.0,63.0,46.0,22.0,0.0,23.0,89.0,76.0,35.0,1.0,4.0,1.8640859127044678,52.0
111.71218872070312,1.0,17.0,85.0,74.0,31.0,0.0,25.0,78.0,82.0,42.0,1.0,4.0,5.001475811004639,56.0
283.9349060058594,1.0,22.0,75.0,69.0,34.0,0.0,29.0,69.0,81.0,48.0,1.0,4.0,3.845609664916992,36.0
134.8865203857422,1.0,11.0,70.0,57.0,23.0,0.0,26.0,86.0,79.0,38.0,1.0,4.0,5.242424964904785,90.0
263.68402099609375,1.0,16.0,75.0,65.0,28.0,0.0,22.0,111.0,87.0,39.0,1.0,4.0,8.370781898498535,55.0
63.556880950927734,1.0,19.0,68.0,59.0,30.0,0.0,43.0,80.0,91.0,52.0,1.0,4.0,6.223811626434326,52.0
206.92823791503906,1.0,35.0,69.0,82.0,53.0,0.0,42.0,63.0,90.0,67.0,1.0,4.0,2.0796546936035156,12.0
217.0398406982422,1.0,12.0,78.0,61.0,26.0,0.0,19.0,88.0,66.0,29.0,1.0,4.0,4.637659549713135,72.0
288.3643798828125,1.0,19.0,84.0,62.0,26.0,0.0,38.0,95.0,99.0,51.0,1.0,4.0,2.9412758350372314,55.0
333.01904296875,1.0,36.0,71.0,80.0,54.0,0.0,65.0,66.0,110.0,93.0,1.0,4.0,2.080627202987671,12.0
291.695068359375,1.0,21.0,82.0,73.0,34.0,1.0,22.0,92.0,80.0,38.0,1.0,4.0,5.005209445953369,47.0
0.0,1.0,35.0,68.0,72.0,48.0,0.0,64.0,65.0,104.0,90.0,1.0,4.0,0.9274099469184875,12.0
0.0,1.0,19.0,74.0,67.0,31.0,0.0,20.0,81.0,68.0,30.0,1.0,4.0,0.0,47.0
180.0,1.0,13.0,84.0,67.0,29.0,0.0,25.0,82.0,76.0,37.0,1.0,4.0,7.3788604736328125,72.0
165.91094970703125,1.0,20.0,78.0,64.0,27.0,0.0,33.0,88.0,88.0,45.0,1.0,4.0,3.8193588256835938,47.0
196.0188446044922,1.0,11.0,73.0,61.0,28.0,0.0,22.0,82.0,71.0,32.0,1.0,4.0,6.72368049621582,78.0
45.15349197387695,1.0,19.0,91.0,72.0,31.0,0.0,34.0,74.0,82.0,45.0,1.0,4.0,5.246083736419678,49.0
33.841651916503906,1.0,17.0,85.0,70.0,29.0,0.0,22.0,88.0,70.0,32.0,1.0,4.0,3.346226692199707,55.0
300.8096008300781,1.0,17.0,79.0,79.0,38.0,1.0,22.0,75.0,73.0,35.0,1.0,4.0,5.41634464263916,51.0
165.903564453125,1.0,17.0,60.0,49.0,24.0,0.0,23.0,83.0,78.0,37.0,1.0,5.0,7.605316162109375,76.0
278.0915832519531,1.0,13.0,75.0,57.0,24.0,0.0,28.0,80.0,75.0,38.0,1.0,5.0,6.560548305511475,60.0
330.0929260253906,1.0,14.0,59.0,52.0,23.0,0.0,24.0,75.0,82.0,42.0,1.0,5.0,7.447585582733154,60.0
129.69422912597656,1.0,11.0,69.0,55.0,23.0,1.0,23.0,87.0,72.0,33.0,1.0,5.0,7.222382068634033,90.0
225.28384399414062,1.0,20.0,75.0,67.0,33.0,0.0,38.0,68.0,90.0,65.0,1.0,5.0,1.3179843425750732,39.0
188.16830444335938,1.0,16.0,76.0,55.0,24.0,0.0,24.0,87.0,82.0,43.0,1.0,5.0,6.5305495262146,76.0
243.6841583251953,1.0,21.0,62.0,55.0,28.0,0.0,31.0,49.0,40.0,23.0,1.0,5.0,8.309850692749023,43.0
341.42950439453125,1.0,25.0,74.0,76.0,40.0,0.0,37.0,66.0,87.0,62.0,1.0,5.0,2.9327425956726074,28.0
120.80223083496094,1.0,13.0,88.0,72.0,28.0,0.0,22.0,99.0,77.0,36.0,1.0,5.0,5.417504787445068,55.0
206.66098022460938,1.0,35.0,63.0,95.0,58.0,0.0,56.0,42.0,72.0,57.0,1.0,5.0,10.267043113708496,12.0
